trial	 subject	 cond1	 cond2	 cue	 interval	 response	 direction	 vel	 cohNumber	 durSignal	 figure	soa	 surround	cohComparison	 v9	 v10	 tTestOnset	 tTestOffset	 tFigureOnset	 tFigureOffset	 coherence
1 	xx 	x 	x 	rdk 	1 	0 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
2 	xx 	x 	x 	rdk 	2 	1 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
3 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
4 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
5 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
6 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
7 	xx 	x 	x 	rdk 	2 	1 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
8 	xx 	x 	x 	rdk 	1 	0 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
9 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
10 	xx 	x 	x 	rdk 	2 	1 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
11 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
12 	xx 	x 	x 	rdk 	1 	1 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
13 	xx 	x 	x 	rdk 	1 	0 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
14 	xx 	x 	x 	rdk 	2 	1 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
15 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
16 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
17 	xx 	x 	x 	rdk 	1 	1 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
18 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
19 	xx 	x 	x 	rdk 	2 	0 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
20 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
21 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
22 	xx 	x 	x 	rdk 	1 	0 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
23 	xx 	x 	x 	rdk 	2 	1 	1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
24 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
25 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	1 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.02
