trial	 subject	 cond1	 cond2	 cue	 interval	 response	 direction	 vel	 cohNumber	 durSignal	 figure	soa	 surround	cohComparison	 v9	 v10	 tTestOnset	 tTestOffset	 tFigureOnset	 tFigureOffset	 coherence
1 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	25 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.5
2 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.4
3 	xx 	x 	x 	rdk 	2 	1 	1 	3 	25 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.5
4 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	30 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.6
5 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.4
6 	xx 	x 	x 	rdk 	1 	0 	1 	3 	10 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.2
7 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	35 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.7
8 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	25 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.5
9 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	30 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.6
10 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.4
11 	xx 	x 	x 	rdk 	2 	1 	1 	3 	30 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.6
12 	xx 	x 	x 	rdk 	1 	0 	1 	3 	15 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.3
13 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	10 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.2
14 	xx 	x 	x 	rdk 	2 	1 	1 	3 	35 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.7
15 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	15 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.3
16 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	10 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.2
17 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	35 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.7
18 	xx 	x 	x 	rdk 	1 	1 	1 	3 	25 	5 	2 	0 	static 	5 	0 	0 	60 	65 	60 	65 	0.5
