trial	 subject	 cond1	 cond2	 cue	 interval	 response	 direction	 vel	 cohNumber	 durSignal	 figure	soa	 surround	cohComparison	 v9	 v10	 tTestOnset	 tTestOffset	 tFigureOnset	 tFigureOffset	 coherence
1 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	16 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.32
2 	xx 	x 	x 	rdk 	2 	1 	1 	3 	16 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.32
3 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
4 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
5 	xx 	x 	x 	rdk 	1 	1 	1 	3 	24 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.48
6 	xx 	x 	x 	rdk 	1 	1 	1 	3 	8 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.16
7 	xx 	x 	x 	rdk 	2 	1 	1 	3 	24 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.48
8 	xx 	x 	x 	rdk 	1 	0 	1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
9 	xx 	x 	x 	rdk 	1 	0 	1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
10 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	8 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.16
11 	xx 	x 	x 	rdk 	2 	1 	1 	3 	8 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.16
12 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
13 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	8 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.16
14 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	24 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.48
15 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
16 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
17 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
18 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
